CPU_capacity_provisioned_MHZ,CPU_cores,CPU_usage_%,CPU_usage_MHZ,Disk_read_throughput_KB_per_s,Disk_write_throughput_KB_per_s,Memory_capacity_provisioned_KB,Memory_usage_KB,Network_received_throughput_KB_per_s,Network_transmitted_throughput_KB_per_s,Timestamp_ms
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,44561.86666666667,1.7333333333333334,1.7333333333333334,1376339748
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,24464.533333333333,1.3333333333333333,1.3333333333333333,1376340048
2925.99956,1,1.5333333333333334,44.86532658666667,0.0,1.3333333333333333,260352.0,36523.2,1.0,1.0666666666666669,1376340648
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,44388.26666666667,1.6,1.4666666666666666,1376340948
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,23940.533333333333,3.8666666666666663,3.8,1376341248
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,22717.066666666666,0.4,0.4,1376341548
2925.99956,1,1.6,46.81599296,0.0,1.2666666666666666,260352.0,60639.73333333333,1.1333333333333333,1.1333333333333333,1376341848
2925.99956,1,1.0,29.259995600000003,0.0,0.7333333333333333,260352.0,44212.8,0.2666666666666666,0.2666666666666666,1376342148
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,26212.0,0.2,0.2,1376342448
2925.99956,1,1.3333333333333337,39.013327466666674,0.0,1.2,260352.0,29532.0,0.0,0.0,1376342748
2925.99956,1,1.2666666666666666,37.06266109333333,0.0,0.6666666666666666,260352.0,65534.13333333333,0.1333333333333333,0.1333333333333333,1376343048
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,30232.0,0.2666666666666666,0.2666666666666666,1376343348
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,22367.733333333334,0.2666666666666666,0.2666666666666666,1376343648
2925.99956,1,1.0,29.259995600000003,0.0,0.7333333333333333,260352.0,22018.666666666668,0.0666666666666666,0.0666666666666666,1376343948
2925.99956,1,1.6,46.81599296,0.0,1.2,260352.0,56271.46666666667,0.0666666666666666,0.0666666666666666,1376344248
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,41941.066666666666,0.0666666666666666,0.0666666666666666,1376344548
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,22717.066666666666,0.4666666666666667,0.4666666666666667,1376344848
2925.99956,1,1.6,46.81599296,0.0,1.2666666666666666,260352.0,37222.4,0.1333333333333333,0.1333333333333333,1376345148
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,52951.2,0.0,0.0,1376345448
2925.99956,1,1.0,29.259995600000003,0.0,0.7333333333333333,260352.0,24639.2,0.8,0.8,1376345748
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,21493.866666666665,0.0666666666666666,0.0666666666666666,1376346048
2925.99956,1,1.6,46.81599296,0.0,1.2,260352.0,38270.93333333333,0.0,0.0,1376346348
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,63960.8,2.8666666666666667,2.8666666666666667,1376346648
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,27784.8,0.6,0.6,1376346948
2925.99956,1,1.3333333333333337,39.013327466666674,0.0,1.4666666666666666,260352.0,21843.2,0.3333333333333333,0.3333333333333333,1376347248
2925.99956,1,1.4,40.96399384,0.0,0.7333333333333333,260352.0,55397.6,0.2666666666666666,0.2666666666666666,1376347548
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,28658.666666666668,0.0,0.0,1376347848
2925.99956,1,1.6,46.81599296,0.0,1.4666666666666666,260352.0,40367.46666666667,2.6,2.6,1376348148
2925.99956,1,1.0,29.259995600000003,0.0,0.4666666666666667,260352.0,24814.666666666668,1.2,1.0666666666666669,1376348749
2925.99956,1,1.6,46.81599296,0.0,1.0666666666666669,260352.0,31979.466666666667,0.5333333333333333,0.5333333333333333,1376349049
2925.99956,1,1.0,29.259995600000003,0.0,0.5333333333333333,260352.0,68853.86666666667,0.8666666666666667,0.8,1376349349
2925.99956,1,1.0,29.259995600000003,0.0,0.4666666666666667,260352.0,33202.666666666664,4.066666666666666,4.0,1376349649
2925.99956,1,1.4,40.96399384,0.0,1.2666666666666666,260352.0,25861.866666666665,4.0,4.0,1376350249
2925.99956,1,1.2,35.111994720000006,0.0,0.6666666666666666,260352.0,63436.26666666667,2.0,2.0,1376350549
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,29357.866666666665,0.0,0.0,1376350849
2925.99956,1,1.0,29.259995600000003,0.0,0.8,260352.0,20970.13333333333,0.0,0.0,1376351149
2925.99956,1,1.6,46.81599296,0.0,1.3333333333333333,260352.0,44912.53333333333,0.1333333333333333,0.1333333333333333,1376351449
2925.99956,1,1.0,29.259995600000003,0.0,0.3333333333333333,260352.0,52602.13333333333,2.7333333333333334,2.7333333333333334,1376351749
2925.99956,1,1.0,29.259995600000003,0.0,0.8,260352.0,60290.4,1.5333333333333334,1.5333333333333334,1376352949
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,29357.6,0.0666666666666666,0.0666666666666666,1376353249
2925.99956,1,1.5333333333333334,44.86532658666667,0.0,1.5333333333333334,260352.0,43514.66666666666,0.7333333333333333,0.7333333333333333,1376353549
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,49281.6,3.8,3.733333333333333,1376353849
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,24289.866666666665,3.8,3.8,1376354149
2925.99956,1,1.6,46.81599296,0.0,1.2,260352.0,55747.73333333333,4.6,4.6,1376354449
2925.99956,1,1.0,29.259995600000003,0.0,0.8,260352.0,42465.6,1.3333333333333333,1.3333333333333333,1376354749
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,20444.8,1.0,1.0,1376355049
2925.99956,1,1.0,29.259995600000003,0.0,1.0,260352.0,21318.93333333333,0.0,0.0,1376355349
2925.99956,1,1.6,46.81599296,0.0,0.9333333333333332,260352.0,69554.66666666667,0.0666666666666666,0.0666666666666666,1376355649
2925.99956,1,1.0666666666666669,31.21066197333333,0.0,0.6666666666666666,260352.0,33727.46666666667,0.0,0.0,1376355949
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,26562.13333333333,0.0666666666666666,0.0,1376356249
2925.99956,1,1.0,29.259995600000003,0.0,0.8,260352.0,22716.8,0.2666666666666666,0.2666666666666666,1376356549
2925.99956,1,1.6,46.81599296,0.0,1.2666666666666666,260352.0,58194.4,0.0,0.0,1376356849
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,29358.666666666668,0.4,0.3333333333333333,1376357149
2925.99956,1,1.4,40.96399384,0.0,1.2666666666666666,260352.0,32504.266666666663,0.0,0.0,1376357449
2925.99956,1,1.2,35.111994720000006,0.0,0.6666666666666666,260352.0,60116.8,0.6,0.6,1376357749
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,28833.6,0.1333333333333333,0.1333333333333333,1376358049
2925.99956,1,1.6,46.81599296,0.0,1.3333333333333333,260352.0,34426.4,0.4,0.3333333333333333,1376358349
2925.99956,1,1.0,29.259995600000003,0.0,0.4666666666666667,260352.0,62388.0,0.2666666666666666,0.2666666666666666,1376358649
2925.99956,1,1.0,29.259995600000003,0.0,0.3333333333333333,260352.0,26562.13333333333,0.9333333333333332,0.9333333333333332,1376358949
2925.99956,1,1.0,29.259995600000003,0.0,0.6,260352.0,23241.866666666665,0.0666666666666666,0.0666666666666666,1376359250
2925.99956,1,1.6,46.81599296,0.0,1.2,260352.0,32503.466666666667,0.5333333333333333,0.5333333333333333,1376359550
2925.99956,1,1.0,29.259995600000003,0.0,0.5333333333333333,260352.0,64661.066666666666,0.0,0.0,1376359850
2925.99956,1,1.0,29.259995600000003,0.0,0.5333333333333333,260352.0,32853.333333333336,0.8666666666666667,0.8666666666666667,1376360150
2925.99956,1,1.0,29.259995600000003,0.0,0.3333333333333333,260352.0,21318.93333333333,0.0,0.0,1376360450
2925.99956,1,1.6,46.81599296,0.0,0.9333333333333332,260352.0,32329.866666666665,0.3333333333333333,0.3333333333333333,1376360750
2925.99956,1,1.0,29.259995600000003,0.0,0.3333333333333333,260352.0,68680.0,0.0,0.0,1376361050
2925.99956,1,1.0,29.259995600000003,0.0,0.3333333333333333,260352.0,28834.4,1.4,1.4,1376361350
2925.99956,1,1.0,29.259995600000003,0.0,0.4,260352.0,22541.6,0.0666666666666666,0.0666666666666666,1376361650
2925.99956,1,1.4666666666666666,42.914660213333335,0.0,1.2,260352.0,26911.466666666667,0.6,0.6,1376361950
2925.99956,1,1.2,35.111994720000006,0.0,0.4,260352.0,59242.4,0.3333333333333333,0.3333333333333333,1376362250
2925.99956,1,1.0666666666666669,31.21066197333333,0.0,0.6666666666666666,260352.0,25337.066666666666,0.1333333333333333,0.1333333333333333,1376362849
2925.99956,1,1.6,46.81599296,0.0,1.2,260352.0,56795.73333333333,0.3333333333333333,0.2,1376363149
2925.99956,1,1.0,29.259995600000003,0.0,0.4,260352.0,28834.4,0.4,0.3333333333333333,1376363449
2925.99956,1,1.0,29.259995600000003,0.0,0.5333333333333333,260352.0,23067.2,0.8666666666666667,0.8,1376363749
2925.99956,1,1.6,46.81599296,0.0,1.0,260352.0,33377.86666666667,0.4666666666666667,0.4666666666666667,1376364049
2925.99956,1,1.0,29.259995600000003,0.0,0.4666666666666667,260352.0,62039.46666666667,0.1333333333333333,0.1333333333333333,1376364349
2925.99956,1,1.0,29.259995600000003,0.0,0.3333333333333333,260352.0,28659.466666666667,0.0,0.0,1376364650
2925.99956,1,1.0,29.259995600000003,0.0,0.3333333333333333,260352.0,23065.866666666665,0.2666666666666666,0.2,1376364950
2925.99956,1,1.0,29.259995600000003,0.0,0.4666666666666667,260352.0,20969.33333333333,0.4666666666666667,0.4666666666666667,1376365250
2925.99956,1,1.6,46.81599296,0.0,1.3333333333333333,260352.0,52252.8,0.1333333333333333,0.1333333333333333,1376365550
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,33027.2,0.0666666666666666,0.0666666666666666,1376365850
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,25862.4,0.0666666666666666,0.0666666666666666,1376366150
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,24464.266666666663,0.0,0.0,1376366450
2925.99956,1,1.6,46.81599296,0.0,1.2666666666666666,260352.0,62038.93333333333,0.6,0.5333333333333333,1376366750
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,38271.73333333333,0.3333333333333333,0.3333333333333333,1376367050
2925.99956,1,1.0,29.259995600000003,0.0,0.8,260352.0,20794.4,0.6,0.6,1376367350
2925.99956,1,1.5333333333333334,44.86532658666667,0.0,1.2666666666666666,260352.0,50678.93333333333,0.2,0.2,1376367650
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,51202.93333333333,0.0,0.0,1376367950
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,27084.533333333333,0.0,0.0,1376368250
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,26212.0,0.1333333333333333,0.1333333333333333,1376368550
2925.99956,1,1.6,46.81599296,0.0,1.0,260352.0,74097.6,0.0666666666666666,0.0666666666666666,1376368850
2925.99956,1,1.0,29.259995600000003,0.0,0.5333333333333333,260352.0,38271.2,0.1333333333333333,0.1333333333333333,1376369150
2925.99956,1,1.0,29.259995600000003,0.0,0.3333333333333333,260352.0,22192.266666666663,0.0666666666666666,0.0666666666666666,1376369450
2925.99956,1,1.6,46.81599296,0.0,1.0666666666666669,260352.0,43339.2,0.3333333333333333,0.3333333333333333,1376369750
2925.99956,1,1.0,29.259995600000003,0.0,0.3333333333333333,260352.0,42988.8,0.4666666666666667,0.4666666666666667,1376370050
2925.99956,1,1.0,29.259995600000003,0.0,0.3333333333333333,260352.0,19920.8,3.733333333333333,3.6666666666666665,1376370350
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,21492.8,3.066666666666667,3.0,1376370950
2925.99956,1,1.6,46.81599296,0.0,1.0666666666666669,260352.0,38270.4,2.0,1.9333333333333331,1376371250
2925.99956,1,1.0,29.259995600000003,0.0,0.3333333333333333,260352.0,44561.6,1.8666666666666667,1.8666666666666667,1376371550
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,19396.8,1.7333333333333334,1.7333333333333334,1376372150
2925.99956,1,1.0,29.259995600000003,0.0,0.8,260352.0,44562.66666666666,4.2,4.2,1376372750
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,24289.066666666666,0.7333333333333333,0.7333333333333333,1376373050
2925.99956,1,1.6,46.81599296,0.0,1.3333333333333333,260352.0,38446.13333333333,0.6666666666666666,0.6666666666666666,1376373350
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,47882.93333333333,4.666666666666667,4.666666666666667,1376373651
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,22192.8,2.4,2.4,1376374251
2925.99956,1,1.2666666666666666,37.06266109333333,0.0,0.6666666666666666,260352.0,26561.33333333333,3.2,3.1333333333333333,1376413555
2925.99956,1,2.0,58.51999120000001,0.0,1.3333333333333333,260352.0,71476.0,1.3333333333333333,1.3333333333333333,1376413855
2925.99956,1,1.0666666666666669,31.21066197333333,0.0,0.6666666666666666,260352.0,36522.93333333333,1.8666666666666667,1.8,1376414155
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,23589.866666666665,0.2,0.2,1376414455
2925.99956,1,1.8,52.667992080000005,0.0,1.2,260352.0,54523.73333333333,1.2,1.2,1376414755
2925.99956,1,1.6,46.81599296,0.0,0.6666666666666666,260352.0,45087.2,0.8,0.7333333333333333,1376415055
2925.99956,1,1.6,46.81599296,0.0,1.2666666666666666,260352.0,43514.13333333333,2.2666666666666666,2.2666666666666666,1376415655
2925.99956,1,1.2,35.111994720000006,0.0,0.6666666666666666,260352.0,60466.4,0.4666666666666667,0.4,1376415955
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,26037.866666666665,1.2666666666666666,1.2,1376416255
2925.99956,1,1.6666666666666663,48.76665933333334,0.0,0.6666666666666666,260352.0,19921.066666666666,2.1333333333333333,2.1333333333333333,1376416555
2925.99956,1,1.3333333333333337,39.013327466666674,0.0,0.7333333333333333,260352.0,19046.93333333333,1.3333333333333333,1.3333333333333333,1376417455
2925.99956,1,1.6,46.81599296,0.0,1.2,260352.0,31105.866666666665,2.7333333333333334,2.6666666666666665,1376417755
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,54349.86666666667,2.0,2.0,1376418055
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,27784.533333333333,0.2666666666666666,0.2,1376418355
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,21144.0,1.2,1.2,1376418655
2925.99956,1,1.6666666666666663,48.76665933333334,0.0,1.2,260352.0,46310.13333333333,3.533333333333333,3.533333333333333,1376418955
2925.99956,1,1.2,35.111994720000006,0.0,0.7333333333333333,260352.0,44562.66666666666,2.1333333333333333,2.066666666666667,1376419255
2925.99956,1,1.1333333333333333,33.16132834666667,0.0,0.7333333333333333,260352.0,60815.2,3.733333333333333,3.733333333333333,1376421055
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,55572.8,4.066666666666666,3.933333333333333,1376421955
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,23590.4,0.6666666666666666,0.6666666666666666,1376422555
2925.99956,1,1.5333333333333334,44.86532658666667,0.0,1.2666666666666666,260352.0,58019.2,0.8,0.6666666666666666,1376422856
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,32503.2,4.466666666666667,4.4,1376423156
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,25513.33333333333,0.1333333333333333,0.1333333333333333,1376423456
2925.99956,1,1.6,46.81599296,0.0,1.2666666666666666,260352.0,29532.266666666663,0.8,0.7333333333333333,1376423756
2925.99956,1,1.6,46.81599296,0.0,1.3333333333333333,260352.0,75145.86666666667,0.0666666666666666,0.0666666666666666,1376424956
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,36873.066666666666,1.0,1.0,1376425256
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,23590.13333333333,0.1333333333333333,0.1333333333333333,1376425556
2925.99956,1,1.6,46.81599296,0.0,1.2,260352.0,54524.26666666667,0.2,0.2,1376425856
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,41242.66666666666,0.1333333333333333,0.1333333333333333,1376426156
2925.99956,1,1.0,29.259995600000003,0.0,0.7333333333333333,260352.0,24290.4,3.6,3.6,1376426456
2925.99956,1,1.3333333333333337,39.013327466666674,0.0,1.0666666666666669,260352.0,26910.93333333333,3.0,3.0,1376426756
2925.99956,1,1.6,46.81599296,0.0,1.2666666666666666,260352.0,55923.2,0.0666666666666666,0.0666666666666666,1376427956
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,20444.8,0.2666666666666666,0.2,1376428856
2925.99956,1,1.6,46.81599296,0.0,1.2,260352.0,62912.8,0.3333333333333333,0.3333333333333333,1376429156
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,21493.6,0.4666666666666667,0.4,1376429756
2925.99956,1,1.6,46.81599296,0.0,1.3333333333333333,260352.0,27435.466666666667,0.0666666666666666,0.0666666666666666,1376430056
2925.99956,1,1.0,29.259995600000003,0.0,0.7333333333333333,260352.0,66583.2,0.0666666666666666,0.0666666666666666,1376430356
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,30930.4,0.1333333333333333,0.1333333333333333,1376430656
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,20969.6,0.3333333333333333,0.3333333333333333,1376430956
2925.99956,1,1.6,46.81599296,0.0,1.2,260352.0,28134.4,0.2666666666666666,0.2666666666666666,1376431256
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,59068.8,0.2666666666666666,0.2666666666666666,1376431556
2925.99956,1,1.0,29.259995600000003,0.0,0.7333333333333333,260352.0,22192.0,2.1333333333333333,2.066666666666667,1376432156
2925.99956,1,1.6,46.81599296,0.0,1.2666666666666666,260352.0,30231.466666666667,0.4666666666666667,0.4666666666666667,1376432456
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,24464.533333333333,0.4666666666666667,0.4666666666666667,1376433356
2925.99956,1,1.6,46.81599296,0.0,1.2666666666666666,260352.0,43862.66666666666,1.4,1.4,1376433656
2925.99956,1,1.0,29.259995600000003,0.0,0.7333333333333333,260352.0,42289.86666666667,3.333333333333333,3.2666666666666666,1376433956
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,24289.33333333333,0.5333333333333333,0.4666666666666667,1376434256
2925.99956,1,1.7333333333333334,50.71732570666667,0.0,1.2666666666666666,260352.0,43513.86666666667,4.266666666666667,4.2,1376434856
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,46134.66666666666,0.0666666666666666,0.0666666666666666,1376435156
2925.99956,1,1.0,29.259995600000003,0.0,0.7333333333333333,260352.0,20619.2,4.0,4.0,1376435456
2925.99956,1,1.2,35.111994720000006,0.0,0.7333333333333333,260352.0,19046.666666666668,3.733333333333333,3.6,1376435756
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,31805.33333333333,0.0666666666666666,0.0666666666666666,1376436356
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,24114.93333333333,0.0,0.0,1376436656
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,20270.13333333333,0.0666666666666666,0.0666666666666666,1376436956
2925.99956,1,1.6,46.81599296,0.0,1.4,260352.0,35999.73333333333,0.8,0.8,1376437256
2925.99956,1,1.0,29.259995600000003,0.0,0.7333333333333333,260352.0,44563.2,0.1333333333333333,0.1333333333333333,1376437556
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,24115.2,0.0,0.0,1376437856
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,25687.2,0.0,0.0,1376438156
2925.99956,1,1.6,46.81599296,0.0,1.2666666666666666,260352.0,62213.86666666667,0.0,0.0,1376438456
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,44562.4,2.2,2.2,1376438756
2925.99956,1,1.0,29.259995600000003,0.0,0.7333333333333333,260352.0,22541.6,2.2,2.2,1376439056
2925.99956,1,1.6,46.81599296,0.0,1.3333333333333333,260352.0,40717.333333333336,0.1333333333333333,0.0666666666666666,1376439356
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,52076.8,0.0666666666666666,0.0666666666666666,1376439656
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,26037.866666666665,0.0,0.0,1376439956
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,20094.666666666668,0.0,0.0,1376440256
2925.99956,1,1.6,46.81599296,0.0,1.2666666666666666,260352.0,34601.066666666666,2.6666666666666665,2.6666666666666665,1376440557
2925.99956,1,1.0666666666666669,31.21066197333333,0.0,0.7333333333333333,260352.0,25163.466666666667,0.0,0.0,1376441157
2925.99956,1,1.4,40.96399384,0.0,1.0,260352.0,25338.666666666668,0.1333333333333333,0.1333333333333333,1376441457
2925.99956,1,1.2,35.111994720000006,0.0,0.9333333333333332,260352.0,63786.66666666666,0.0,0.0,1376441757
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,27609.866666666665,0.3333333333333333,0.3333333333333333,1376442057
2925.99956,1,1.6,46.81599296,0.0,1.5333333333333334,260352.0,59242.66666666666,1.0,1.0,1376442657
2925.99956,1,1.0,29.259995600000003,0.0,0.7333333333333333,260352.0,41941.333333333336,2.333333333333333,2.2666666666666666,1376442957
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,25513.33333333333,0.0666666666666666,0.0666666666666666,1376443257
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,19745.866666666665,0.0,0.0,1376443557
2925.99956,1,1.6,46.81599296,0.0,1.2666666666666666,260352.0,39843.46666666667,0.0,0.0,1376443857
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,50678.66666666666,0.3333333333333333,0.3333333333333333,1376444157
2925.99956,1,1.0,29.259995600000003,0.0,0.7333333333333333,260352.0,24464.533333333333,0.0,0.0,1376444457
2925.99956,1,1.0,29.259995600000003,0.0,0.7333333333333333,260352.0,25512.8,0.0666666666666666,0.0666666666666666,1376444757
2925.99956,1,1.6,46.81599296,0.0,1.2666666666666666,260352.0,52775.73333333333,0.2666666666666666,0.2666666666666666,1376445057
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,40892.0,0.6666666666666666,0.6666666666666666,1376445357
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,20969.6,0.1333333333333333,0.1333333333333333,1376445657
2925.99956,1,1.4,40.96399384,0.0,1.3333333333333333,260352.0,22891.466666666667,0.4,0.4,1376445957
2925.99956,1,1.2,35.111994720000006,0.0,0.7333333333333333,260352.0,62389.6,0.7333333333333333,0.7333333333333333,1376446257
2925.99956,1,1.0,29.259995600000003,0.0,0.7333333333333333,260352.0,28309.6,0.2,0.2,1376446557
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,22541.6,0.6,0.5333333333333333,1376446857
2925.99956,1,1.6,46.81599296,0.0,1.2666666666666666,260352.0,60292.53333333333,0.0,0.0,1376447157
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,34775.73333333333,0.4,0.4,1376447457
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,18348.8,0.8,0.8,1376447757
2925.99956,1,1.6,46.81599296,0.0,1.5333333333333334,260352.0,53824.8,0.4,0.4,1376448057
2925.99956,1,1.0,29.259995600000003,0.0,0.7333333333333333,260352.0,46309.333333333336,0.5333333333333333,0.5333333333333333,1376448357
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,21667.733333333334,0.2666666666666666,0.2666666666666666,1376448657
2925.99956,1,1.6666666666666663,48.76665933333334,0.0,1.2666666666666666,260352.0,56446.13333333333,0.1333333333333333,0.1333333333333333,1376449257
2925.99956,1,1.0,29.259995600000003,0.0,0.6666666666666666,260352.0,29532.0,0.0666666666666666,0.0666666666666666,1376449558
